wage,university,female,age
20.00769,0,0,27
17.7478,1,0,30
20.27033,1,1,31
15.65,0,1,32
20.00769,0,0,27
11.95,0,0,27
18.1,0,0,31
19.72692,0,0,29
26.04815,0,0,29
17.47308,0,1,31
16.29048,0,0,26
11.514102,0,0,27
7.097436,0,1,25
6.465385,0,0,31
22.33077,0,0,31
11.561538,0,0,31
15.26923,0,1,33
21.61154,0,1,32
14.33846,0,0,28
17.9972,0,0,27
17.73095,1,0,28
23.06154,1,0,33
10.093007,0,0,31
14.38901,0,0,34
12.88461,1,1,25
14.08881,0,0,29
14.13846,0,0,26
14.13846,0,0,26
16.87521,0,0,32
20.50769,0,0,32
24.43461,0,0,28
17.62277,0,1,26
31.57531,1,1,34
21.73974,1,0,31
29.69231,1,0,32
33.41923,1,0,26
9.911538,0,0,27
15.89039,0,1,32
15.75,1,0,32
26.02727,0,0,33
26.73162,0,0,28
33.74658,1,0,25
20.88394,1,0,33
26.40769,1,0,28
25.97692,1,1,29
17.67308,0,1,33
17.22308,1,1,28
17.62308,0,0,32
15.1,0,0,26
33.26453,1,0,33
16.56154,0,0,31
49.30385,1,0,31
13.8,0,0,33
8.418016,1,0,27
14.08846,0,1,26
13.07692,0,0,25
21.73974,1,0,31
20.18252,0,0,27
15.78077,0,0,28
19.62692,0,0,28
23.3024,0,1,33
14.23846,0,0,27
16.86154,1,1,34
19.69615,0,1,34
11.203846,1,0,25
15.06923,0,1,31
26.55427,1,0,30
11.423077,0,1,33
17.23532,1,0,25
27.13846,1,1,31
28.69103,1,0,30
14.9,0,0,34
12.265385,0,1,27
15.48077,1,1,25
27.03846,0,0,30
17.12308,0,0,27
9.710096,0,0,34
13.64945,0,0,31
27.43846,0,0,34
27.18846,0,1,32
17.70385,1,1,28
22.03077,0,0,28
24.76539,0,1,27
22.28077,1,0,30
30.02308,0,0,31
17.12308,0,0,27
9.861538,0,1,27
22.43077,0,0,32
23.19127,1,0,33
32.66453,1,0,27
15.70182,0,1,31
12.259312,0,1,32
16.36154,0,0,29
23.87308,1,1,32
21.61923,1,0,33
24.98461,1,0,33
24.68461,1,0,30
30.52778,1,0,27
11.25,0,0,25
9.980769,0,1,33
46.66923,0,0,34
17.57308,1,0,31
10.542307,0,1,29
12.265385,1,0,26
18.41539,1,0,25
11.161538,0,0,27
12.614744,0,0,34
13.87692,0,0,33
35.10128,0,1,31
17.67308,1,0,32
8.2,0,0,27
14.56923,1,0,25
24.55385,1,1,34
10.361538,0,1,32
16.33626,1,1,26
11.253846,0,0,26
8.207693,1,1,34
12.965385,1,0,33
11.703846,0,1,31
41.74231,1,1,28
29.19167,1,0,31
26.32637,1,1,27
24.88461,1,0,32
35.50128,1,0,34
18.68461,0,0,33
17.32308,0,0,29
12.865385,0,1,33
23.92797,0,0,33
11.497166,1,1,34
15.01923,0,0,30
13.77692,1,1,32
16.17051,1,0,33
22.53077,1,1,33
20,0,0,25
22.15185,0,0,30
16.40385,1,0,27
14.38846,1,0,28
22.08077,0,1,29
24.62832,1,0,29
23.47912,1,1,26
12.415385,0,0,28
36.06703,1,1,31
17.20289,0,0,29
21.83974,1,0,32
29.36154,0,0,34
10.925,0,1,26
18.48461,1,1,31
20.93846,1,0,31
24.41752,1,0,30
19.82692,1,1,30
22.84269,1,0,30
21.69658,1,1,30
20.07692,1,0,32
7.967033,1,1,30
15.3,0,0,28
12.448558,0,0,28
14.43846,0,0,29
16.61154,0,1,32
18.76539,0,0,29
6.124203,0,1,26
7.956255,0,0,31
46.65,1,0,34
27.04615,0,0,32
14.55385,0,0,34
41.81154,1,0,33
30.02308,0,0,31
13.07692,0,0,25
14.28451,0,1,29
18.41539,0,1,26
8.519231,0,1,28
14.76923,0,1,28
28.78077,1,1,33
13.28951,0,0,28
24.22857,0,0,28
17.02308,0,0,26
14.08901,1,1,31
6.9,0,1,32
51.12692,1,0,30
17.02308,0,0,26
10.721795,1,0,33
17.32308,0,0,29
7.276923,0,1,30
22.53077,0,0,33
23.29914,1,1,30
14.08846,0,1,26
13.95769,1,1,29
20.02692,0,0,32
13.54039,0,0,33
11.03,0,1,34
9.323846,0,0,34
7.578205,0,1,25
8.95,0,0,27
19.31539,1,0,34
10.549294,0,0,27
13.71795,0,0,25
9.883333,0,1,26
51.52692,1,0,34
14.96923,1,0,29
15.0337,1,1,29
14.33846,0,0,28
15.88077,0,0,29
17.75301,0,0,32
20.7782,1,0,31
38.82479,1,1,25
17.92436,0,0,27
17.55726,0,0,26
12.565385,0,1,30
24.23461,1,1,26
22.37115,1,1,29
12.8,0,0,28
13.48376,0,0,28
16.93269,1,0,27
10.292307,1,1,26
13.48376,0,0,28
15.57742,0,1,33
15.21923,0,0,32
16.07051,1,0,32
17.52308,0,0,31
20.80148,0,1,31
31.69615,1,0,28
13.00641,1,0,27
9.661538,0,1,25
19.72692,0,0,29
56.28462,0,0,34
10.871154,0,1,25
15.48173,0,0,25
31.17203,0,0,32
9.281319,0,0,31
22.63077,0,0,34
48.92308,1,0,32
18.42094,1,0,32
29.72308,0,0,28
10.311538,0,0,31
12.2,0,0,27
24.58461,1,0,29
28.05,1,0,30
24.63461,1,1,30
6.346154,1,1,25
13.65,0,0,34
12.815385,0,0,32
18.08461,0,0,27
40.99231,1,1,33
15.48077,0,0,25
21.16923,1,1,29
16.11154,1,0,26
15.12885,0,1,34
13.98376,0,0,33
23.0218,1,0,31
12.615385,0,0,30
26.93846,0,0,29
26.78846,1,0,27
29.25,0,1,33
20.58187,0,1,25
14.78791,0,0,27
22.53077,0,0,33
16.21154,0,1,28
14.46923,0,1,25
32.19615,1,0,33
22.13132,1,0,34
21.71923,1,0,34
18.83461,1,0,34
14.73846,0,0,32
13.29615,1,1,32
15.55,1,0,30
14.45769,0,0,34
33.16453,1,0,32
12.630769,0,0,34
10.611538,0,0,34
14.55,1,1,33
18.66539,0,0,28
9.180769,0,1,25
11.647009,0,0,31
14.03846,0,0,25
21.83077,0,0,26
23.01154,0,0,33
15.39039,0,1,27
