ahe,female,age,yrseduc,location
8.75,1,22,13,northeast
29.61538506,0,37,13,northeast
15.38461494,0,24,16,northeast
16.82692337,1,23,16,northeast
14.30952358,0,43,12,northeast
14.42307663,0,53,13,northeast
20.67307663,0,26,12,northeast
45.67307663,0,43,13,northeast
11.53846169,1,63,12,northeast
9.340659142,1,33,12,northeast
10.57692337,0,52,13,northeast
19.23077011,1,46,12,northeast
14.58333302,0,26,16,northeast
14.42307663,1,52,12,northeast
38.46154022,0,36,12,northeast
28.84615326,1,38,16,northeast
25.96153831,0,55,13,northeast
38.46154022,0,46,12,northeast
35.09615326,0,45,18,northeast
20.19230843,1,27,16,northeast
20.19230843,1,25,16,south
13.71428585,1,52,14,northeast
21.15384674,0,25,13,northeast
14.42307663,1,38,13,northeast
14.9572649,0,40,14,northeast
15.38461494,0,50,13,northeast
15.38461494,1,42,13,northeast
19.23077011,0,48,12,northeast
23.55769157,1,44,16,northeast
19.97817993,0,60,16,northeast
34.96503448,0,58,19,northeast
38.46154022,1,59,16,northeast
9.615385056,1,53,16,northeast
28.84615326,0,41,12,northeast
9.615385056,1,45,12,northeast
7.211538315,0,40,12,northeast
8.399999619,1,58,14,northeast
8.974358559,0,52,16,northeast
28.84615326,0,50,16,northeast
27.01922989,1,62,14,northeast
16.48351669,1,41,12,northeast
10.81730747,1,49,13,northeast
26.44230843,0,36,16,northeast
21.63461494,1,26,16,northeast
11.05769253,0,53,12,northeast
39.2628212,1,44,12,northeast
25,0,55,12,northeast
7.142857075,1,56,12,northeast
16.82692337,0,38,16,northeast
19.23077011,0,46,16,northeast
19.23077011,1,47,16,northeast
21.63461494,0,44,13,northeast
14.42307663,1,37,12,northeast
40,0,59,18,northeast
46.63461685,0,50,20,northeast
25.98752594,1,47,18,northeast
52.88461685,0,40,13,northeast
29.61538506,0,56,18,northeast
26.44230843,1,54,16,northeast
21.63461494,1,50,12,northeast
12.08791256,1,26,14,northeast
14.61538506,0,53,8,northeast
9.615385056,0,48,8,northeast
14.42307663,1,53,12,northeast
13.46153831,0,22,16,northeast
24.03846169,1,47,14,northeast
20.5128212,0,48,13,northeast
25,1,46,12,northeast
24.03846169,0,51,13,northeast
15,1,58,12,northeast
37.98077011,1,46,19,northeast
17.52136803,0,48,13,northeast
30.10033417,0,48,14,northeast
21.97802162,1,55,16,northeast
15.38461494,1,26,13,northeast
27.88461494,1,48,12,northeast
25.81022263,0,54,8,northeast
38.46154022,0,37,18,northeast
17.54807663,0,24,16,northeast
21.63461494,1,37,16,northeast
10.98901081,1,40,13,northeast
18.58974266,1,26,13,northeast
15.86538506,1,25,18,northeast
7.211538315,0,28,18,south
13.46153831,0,58,14,northeast
26.44230843,1,45,13,northeast
38.46154022,0,43,14,northeast
7.026627064,1,36,13,northeast
52.88461685,0,34,19,northeast
16.82692337,1,55,13,northeast
16.70040512,1,27,14,northeast
8.653845787,1,21,14,northeast
10.57692337,1,21,13,northeast
14.42307663,0,32,13,northeast
18.26922989,1,50,14,northeast
19.23077011,0,43,13,northeast
36.05769348,1,30,16,northeast
48.07692337,0,32,18,northeast
25,0,33,12,northeast
29.80769157,1,34,18,northeast
28.84615326,0,55,14,northeast
8.653845787,1,27,12,northeast
4.807692528,1,63,16,northeast
14.52991486,0,24,16,northeast
27.88461494,1,25,16,northeast
9.615385056,0,29,16,northeast
16.34615326,0,63,12,northeast
11.53846169,0,55,10,northeast
7.692307472,1,52,12,northeast
16.34615326,1,37,18,northeast
23.07692337,1,44,16,northeast
12.01923084,0,44,12,northeast
13.18681335,1,28,16,northeast
12.01923084,0,28,16,northeast
19.23077011,0,58,18,northeast
16.71682739,1,49,12,northeast
10.09615421,1,48,12,northeast
13.24786282,0,49,12,northeast
23.50427437,1,34,18,northeast
17.82363892,0,32,14,northeast
2.747252703,0,34,13,northeast
20.19230843,1,33,12,northeast
36.05769348,0,43,16,northeast
37.95546722,1,44,12,northeast
51.92307663,0,55,19,northeast
34.95000076,0,46,14,northeast
24.51922989,0,46,13,northeast
14.42307663,0,28,14,northeast
26.44230843,0,36,16,northeast
14.18269253,1,64,14,northeast
12.5,1,28,14,northeast
24.03846169,0,33,12,northeast
30.76922989,0,54,12,northeast
24.03846169,1,53,12,northeast
2.167307615,0,23,12,northeast
4.807692528,1,25,9,northeast
4.326922894,1,26,16,northeast
7.211538315,0,29,12,northeast
43.26922989,1,36,16,northeast
14.42307663,0,30,12,northeast
36.05769348,0,32,14,northeast
40.4858284,0,59,16,northeast
16.02564049,1,51,16,northeast
27.88461494,0,42,12,northeast
16.15384674,0,48,14,northeast
3.296703339,1,50,12,northeast
13.75913429,0,46,16,northeast
2.5,1,46,16,northeast
23.07692337,0,56,16,northeast
53.84615326,1,54,18,northeast
12.82051277,1,41,16,northeast
29.9145298,0,48,18,northeast
26.44230843,0,43,18,northeast
25.48077011,1,45,18,northeast
33.65384674,0,45,13,northeast
14.29313946,0,36,16,northeast
24.03846169,1,27,13,northeast
12.01923084,1,46,12,northeast
35.42510223,1,42,16,northeast
13.88888931,0,48,12,south
28.84615326,1,56,18,south
11.92307663,0,42,12,south
6.270903111,1,40,12,south
16.10577011,0,38,12,south
10.33653831,1,42,14,south
14.68531513,0,33,12,south
7.692307472,1,42,12,south
8.653845787,1,46,12,south
14.90384579,0,49,12,south
9.615385056,0,34,9,south
17.78846169,0,36,12,south
16.34615326,1,36,12,south
15.38461494,1,36,12,south
14.42307663,1,27,12,south
13.46153831,0,51,12,south
13.84615421,1,46,13,south
15.1709404,0,29,13,south
9.615385056,0,30,11,south
8.835759163,1,33,12,south
20.67307663,0,38,12,south
19.38775444,1,37,12,south
21.63461494,0,42,12,south
12.30769253,0,29,16,south
15.93406582,1,31,16,south
9.95192337,0,39,13,south
19.71153831,0,27,14,south
18.75,1,36,11,south
52.56410217,0,33,12,south
23.07692337,0,37,12,south
4.807692528,1,45,10,south
7.211538315,0,34,12,south
11.53846169,0,59,9,south
14.42307663,0,31,14,south
16.02564049,1,34,16,south
15.38461494,1,33,13,south
15.38461494,1,34,12,south
22.59615326,0,21,6,south
11.53846169,0,27,6,south
7.5,0,31,6,south
12.5,1,33,12,south
7.692307472,0,41,12,south
25,1,41,16,south
8.653845787,0,37,8,south
27.47252655,0,43,14,south
24.03846169,1,44,14,south
15.38461494,1,58,12,south
54.80769348,0,51,18,south
7.692307472,1,50,18,south
12.98076916,1,49,16,south
20.19230843,0,51,16,south
38.46154022,0,36,18,south
11.95426178,1,24,13,south
12.01923084,0,44,13,south
16.82692337,0,27,13,midwest
28.84615326,0,47,13,midwest
16.82692337,1,52,10,midwest
8.17307663,0,24,14,midwest
5.769230843,1,44,14,midwest
24.03846169,0,44,18,midwest
19.23077011,0,62,12,midwest
30.19230843,1,60,12,midwest
13.46153831,0,31,13,midwest
30.76922989,0,44,12,midwest
13.46153831,0,51,12,midwest
24.35897446,0,45,16,midwest
28.84615326,1,47,18,midwest
12.82051277,0,45,12,midwest
18.26922989,1,41,14,midwest
24.06887817,0,31,13,midwest
17.00240326,1,31,14,midwest
11.53846169,1,47,16,midwest
14.9572649,1,37,18,midwest
7.211538315,0,46,10,midwest
25,0,36,18,midwest
6.208791256,1,59,12,midwest
9.615385056,0,59,12,midwest
7.211538315,1,58,12,midwest
7.692307472,1,56,12,midwest
31.25,0,54,16,midwest
11.53846169,1,24,13,midwest
14.42548084,0,26,12,midwest
60.09615326,0,53,16,midwest
14.42307663,1,53,14,midwest
18.54395676,0,33,13,midwest
16.82692337,1,30,18,midwest
6.593406677,1,42,10,midwest
16.82692337,0,44,12,midwest
24,0,49,16,midwest
28.36538506,1,48,14,midwest
28.36538506,1,52,16,midwest
35.09615326,0,60,13,midwest
16.66666603,1,33,16,midwest
25,0,35,14,midwest
11.92307663,0,32,13,midwest
16.15384674,0,35,13,midwest
31.53846169,0,57,13,midwest
29.16666603,0,55,16,midwest
18.53935623,0,44,14,midwest
29.88376045,1,43,13,midwest
16.27219009,1,53,18,midwest
9.615385056,1,28,13,midwest
21.63461494,0,52,14,midwest
10.57692337,1,60,12,midwest
24.51922989,0,42,14,midwest
20.19230843,0,60,16,midwest
12.01923084,0,58,13,midwest
7.223437309,0,23,12,midwest
18.75,1,45,12,midwest
10,0,23,12,midwest
10.57692337,1,28,13,midwest
21.63461494,0,27,13,midwest
20.19230843,1,44,12,midwest
33.17307663,0,57,18,midwest
26.83363152,1,55,16,midwest
18.23701859,1,59,16,midwest
9.615385056,0,60,12,midwest
31.25,1,63,14,midwest
8.603239059,1,45,12,midwest
8.25,0,39,8,northeast
16.82692337,1,31,12,northeast
13.46153831,0,34,12,northeast
12.01923084,0,42,12,northeast
9.615385056,1,49,12,northeast
18.75,1,40,16,northeast
20.19230843,0,41,16,northeast
9.134614944,1,29,11,northeast
13.46153831,1,29,16,northeast
13,0,23,12,northeast
25,1,40,16,northeast
13.46153831,0,51,13,northeast
18.07692337,0,28,12,northeast
18.75,1,54,18,northeast
12.01923084,1,34,13,northeast
12.98717976,1,52,14,northeast
13.46153831,0,31,13,south
15.20572472,0,49,12,northeast
12.5,0,22,12,northeast
23.07692337,1,42,14,northeast
16.82692337,0,36,16,northeast
14.88095284,1,34,16,northeast
21.97802162,1,49,16,northeast
14.42307663,1,48,12,northeast
23.33333397,0,57,18,northeast
30.28846169,0,57,12,northeast
36.53845978,0,38,16,northeast
12.01923084,1,26,12,northeast
16.64201164,0,49,13,northeast
16.48351669,1,59,12,northeast
24.03846169,0,60,13,northeast
19.23077011,0,30,16,northeast
19.23077011,1,31,16,northeast
16.92307663,0,61,14,northeast
8.653845787,0,24,12,northeast
6.997084618,1,22,12,northeast
18.26922989,1,54,12,northeast
13.84401703,0,44,12,northeast
27.88461494,0,43,13,northeast
14.9572649,1,38,14,northeast
28.84615326,0,41,12,northeast
20.5128212,0,29,13,northeast
8.17307663,1,30,14,northeast
7.5,0,32,13,midwest
7.115384579,0,23,6,northeast
7.115384579,0,24,6,northeast
14.42307663,1,30,13,northeast
17.30769157,1,35,12,northeast
18.75,0,59,12,northeast
10.30219746,1,48,13,northeast
24.03846169,0,41,12,northeast
12.98076916,0,56,10,northeast
11.92307663,1,36,12,northeast
10.1214571,1,51,12,northeast
49.34692383,0,42,16,northeast
17.78846169,0,40,12,northeast
29.9145298,1,52,18,northeast
43.70629501,0,54,18,northeast
13.46153831,0,24,16,northeast
14.42307663,0,46,12,northeast
10.57692337,1,42,12,northeast
11.80555534,0,30,12,northeast
10.57692337,0,33,12,northeast
30,0,64,13,northeast
44.0716362,0,52,16,northeast
13.46153831,1,49,12,northeast
36.05769348,0,46,18,northeast
14.42307663,1,47,16,northeast
40.38461685,0,40,20,northeast
17.30769157,0,64,20,northeast
12.01923084,0,32,13,northeast
17.09401703,0,41,12,northeast
9.615385056,1,32,13,northeast
7.142857075,0,25,12,west
12.30769253,0,29,13,northeast
21.36752129,1,45,16,northeast
19.23077011,1,38,16,northeast
16.82692337,0,38,12,northeast
16.82692337,0,46,14,northeast
32.45192337,0,32,16,northeast
19.87179565,1,26,16,northeast
11.53846169,0,22,12,northeast
20,0,36,12,northeast
14.42307663,0,25,12,northeast
8.75,0,32,11,northeast
19.23077011,0,50,12,northeast
24.80769157,1,52,18,northeast
32.69230652,1,48,12,northeast
32.89473724,1,57,13,northeast
10,0,26,12,northeast
15,0,28,12,northeast
15,0,23,11,northeast
33.65384674,0,40,12,northeast
6.25,0,29,12,northeast
4.761904716,0,48,12,northeast
6.25,1,46,12,northeast
9.134614944,0,24,12,northeast
9.134614944,0,21,13,northeast
31.46853065,0,43,16,northeast
17.81581116,0,37,12,northeast
7.11263752,1,34,12,northeast
60.57692337,0,57,16,northeast
21.63461494,1,51,13,northeast
13.46153831,0,45,12,northeast
22.11538506,0,58,12,northeast
11.77394009,1,52,8,northeast
12.01923084,1,22,12,northeast
17.30769157,0,49,12,northeast
17.30769157,1,49,10,northeast
14.42307663,1,21,12,northeast
17.30769157,0,27,12,northeast
35.25640869,0,54,16,northeast
17.09401703,0,59,20,northeast
12.01923084,1,25,16,northeast
46.24542236,0,54,18,northeast
36.85897446,1,50,16,northeast
46.15384674,0,43,18,northeast
13.46153831,0,59,12,northeast
15.86538506,1,57,12,northeast
14.42307663,1,42,14,northeast
28.84615326,1,40,14,northeast
14.42307663,1,56,13,northeast
7.692307472,1,32,13,northeast
3.846153736,0,22,12,northeast
6.770833492,1,48,13,northeast
27.47252655,0,51,16,northeast
31.13553047,0,47,14,northeast
13.15789509,1,41,14,northeast
9.985207558,1,46,13,northeast
10.09615421,0,30,13,northeast
10,0,41,6,northeast
13.88888931,0,28,9,northeast
11.25,0,48,6,northeast
13.02083302,0,23,14,northeast
57.69230652,1,43,16,northeast
22.15719032,0,41,12,northeast
26.37362671,1,42,16,northeast
26.92307663,1,47,18,northeast
36.05769348,0,44,13,northeast
46.58119583,0,47,20,northeast
30.90659332,1,59,13,northeast
24.03846169,0,51,12,northeast
14.90384579,0,27,14,northeast
27.47252655,1,25,16,northeast
19.58041954,0,25,12,northeast
15.76923084,1,21,12,northeast
34.61538315,0,43,18,northeast
19.23077011,1,40,16,northeast
26.59574509,0,41,12,northeast
52.88461685,1,33,14,northeast
10.24210167,0,44,12,northeast
10.1214571,1,56,12,northeast
38.46154022,0,41,16,northeast
15.29411793,0,42,11,northeast
14.42307663,1,44,12,northeast
45.67307663,0,55,18,northeast
50.48077011,0,37,18,northeast
16.82692337,0,47,9,northeast
8.653845787,0,40,12,northeast
8.883673668,1,28,12,south
15.625,0,60,8,south
16.82692337,0,40,12,south
15.38461494,1,40,12,south
33.65384674,0,48,16,south
7.211538315,1,41,13,south
19.23077011,0,50,12,south
28.84615326,0,47,16,south
29.80769157,0,61,8,south
18.26922989,0,53,10,south
16.82692337,1,39,12,south
21.05769157,0,27,13,south
15.03496456,0,34,18,south
8.547008514,0,48,12,south
32.05128098,0,35,14,south
12.08791256,1,36,12,south
24.35897446,0,49,18,south
6.858974457,1,60,11,south
6.288461685,1,41,11,south
5.263157845,0,21,11,south
10,0,38,12,south
6.346153736,0,34,12,south
11.53846169,1,23,16,south
8,0,61,16,south
8,1,50,12,south
25,0,52,12,south
14.51378822,1,48,12,south
12,1,56,12,south
20.5128212,1,31,18,south
21.15384674,0,57,14,northeast
28.84615326,0,46,19,south
33.46154022,1,43,16,south
14.42307663,0,50,12,south
27.40384674,0,30,14,south
12.5,1,53,12,south
13.46153831,0,29,11,south
11.05769253,1,25,11,south
18.26922989,0,30,16,south
33.75,0,52,12,south
17.78846169,0,38,18,south
25.64102554,1,29,16,south
14.90384579,0,53,12,south
43.75,0,41,18,south
36.05769348,1,44,18,south
19.23077011,1,51,16,south
3.365384579,1,38,8,south
17.78846169,1,24,16,south
19.23077011,1,27,12,south
13.8111887,1,23,12,south
23.07692337,0,49,16,south
13.83076954,0,46,12,south
11.21794891,0,45,16,south
19.01490402,0,34,13,south
24.45055008,0,49,12,south
15.61634636,1,52,13,south
10.79567337,0,52,12,south
24.03846169,0,59,12,south
8.17307663,0,32,12,south
22.5,0,40,12,south
13.46153831,0,33,12,midwest
10.98901081,1,36,14,south
9.615385056,1,31,12,south
19.23077011,1,33,13,south
11.53846169,0,55,12,midwest
4.166666508,0,24,8,south
6.25,1,40,12,south
16.82692337,0,36,12,south
24.03846169,0,57,16,northeast
14.9572649,1,54,18,northeast
41.0256424,0,52,12,northeast
7.211538315,0,23,14,northeast
36.32478714,1,55,16,northeast
37.39316177,1,54,16,northeast
10.98901081,1,51,13,northeast
18.75,0,53,12,northeast
19.23077011,0,54,11,northeast
9.615385056,1,46,18,northeast
6.410256386,0,40,16,northeast
9.615385056,0,38,16,northeast
14.42307663,1,54,12,northeast
6.730769157,1,54,12,northeast
38.46154022,0,56,12,northeast
12.5,0,48,13,northeast
23.44534492,1,53,18,northeast
15.95096111,0,52,16,northeast
18.34319496,0,50,12,northeast
19.99010468,0,53,12,northeast
23.63990402,1,50,13,northeast
9.615385056,0,24,12,northeast
34.61538315,0,58,14,northeast
15.86538506,1,37,14,northeast
15.38461494,0,37,12,northeast
14.10256386,0,35,12,northeast
10.25,1,42,12,northeast
21.15384674,0,42,12,northeast
16.82692337,0,26,12,midwest
14.42307663,1,36,18,northeast
37.7408638,1,26,14,midwest
15.86538506,0,25,12,northeast
19.30769157,0,49,16,northeast
18.26922989,0,43,16,northeast
14,0,41,12,northeast
12.01923084,1,50,13,northeast
31.25,0,34,14,northeast
24.03846169,1,28,13,northeast
15.38461494,1,55,16,northeast
18.75,0,39,12,south
16.5,1,38,12,south
14.90384579,0,46,12,south
7.843137264,1,42,12,south
41.34615326,0,50,14,south
17.48251724,0,25,16,south
31.73077011,1,54,18,south
7.211538315,0,32,12,south
33.65384674,0,32,13,south
51.70940018,0,41,16,south
38.46154022,0,50,18,south
45.67307663,0,39,18,south
5.538461685,0,33,16,south
7.211538315,1,62,13,south
14.32692337,1,35,14,south
10.98901081,1,40,12,south
14.42307663,0,48,12,south
21.63461494,1,51,12,south
19.23077011,0,54,12,south
26.04166603,0,56,12,south
34.72222137,1,51,14,south
24.03846169,1,59,13,south
19.50549507,0,60,13,south
31.25,0,47,18,south
13.46153831,1,45,13,south
23.07692337,1,41,18,south
16.02564049,0,46,14,south
41.82692337,0,56,12,south
28.84615326,0,34,8,south
9.615385056,0,26,12,south
15.38461494,0,49,12,south
25.96153831,1,47,14,south
17.78846169,0,23,13,south
19.23077011,0,29,12,south
33.65384674,0,48,16,south
12.74038506,1,49,18,south
12.23776245,0,25,13,northeast
16.82692337,1,23,16,south
7.211538315,0,48,12,south
12.30769253,0,22,12,south
16.02564049,1,32,12,south
7.692307472,0,27,12,south
14.32692337,0,37,10,south
17.30769157,1,43,16,south
32.35293961,1,41,14,south
28.84615326,0,55,13,south
17.30769157,0,37,16,south
13.94230747,1,60,16,south
22.11538506,0,46,10,south
9.615385056,1,42,13,south
11.11111069,0,33,12,south
10.47500038,0,32,16,south
10.78461552,1,25,16,south
36.53845978,0,36,16,south
23.55769157,1,59,14,south
18.26922989,1,50,12,south
23.07692337,1,51,13,south
27.97202873,1,55,19,south
39.16083908,0,53,19,south
15.86538506,0,26,16,south
12.08791256,1,42,8,south
20.5128212,0,42,12,south
32.69230652,0,32,13,south
27.40384674,1,27,13,south
13.46153831,1,58,12,south
11.05769253,1,26,13,south
13.89903831,1,29,13,south
14.9572649,0,35,12,south
23.38702011,0,31,16,south
10.43269253,1,32,13,south
13,0,41,12,south
50.48077011,1,40,18,south
12.5,0,37,16,south
12.99376297,1,35,16,south
16.82692337,0,44,12,south
16.82692337,0,28,12,south
4.326922894,0,32,12,south
16.34615326,0,58,12,south
17.5585289,0,44,13,south
13.84615421,1,41,18,south
5.06072855,0,53,12,south
13.07692337,1,34,16,northeast
15.38461494,1,37,12,south
24.03846169,0,47,11,south
16.02564049,0,36,12,south
9.615385056,0,23,12,west
20.67307663,0,29,12,west
30.36437225,0,48,13,west
16.82692337,1,63,12,west
7,0,28,12,west
20.67307663,0,33,13,west
15.18218613,0,49,12,west
57.69230652,0,49,12,west
21.36752129,1,51,13,west
3.929258347,1,40,13,south
9.615385056,0,42,12,south
30.02307701,0,56,18,south
15.38461494,1,51,18,south
10.57692337,1,55,12,south
6.730769157,0,48,12,south
